content,score,Label
"Pesanan saya datang tgl 30 oktober, sudah langsung masuk tagihan .. letak PAYLATER 1 BULAN nya dimana kalo langsung masuk tagihan bulan ini juga ?? Serius gak nyaman saya jadinya pakai apk ini, padahal saya member platinum .. sudah pakai shopee bertahun-tahun .. shopee makin kesini makin ngeselin ..",1,Negatif
"optimalin kinerja apknya dong, lemot bgt tiap buka apk pdhl hp saya ip 12 pro, msih banyak slot kosong ga mungkin buat apk ginian lemot harusnya.. sama sering banget ngebug tiap mau cari barang/sesuatu disini tolong lah shopee jangan ngecewain gini",1,Negatif
Saya senang adanya apk shopee biasnya banyak pilihan belanja dan main game. Tolong di upgrade lagi apk nya untuk lebih cepat dan tdk lemot. Terima kasih,5,Positif
"Saldo shopee pay bru diisi jd 88.503 ,mau belanja nominal 88.351 masa diblg saldo shopee pay ga cukup, Aneh org disuruh isi trus gt biar kena biaya layanan apa gmn dah..hadehh..mau balikin saldo ke rekening lg kena biaya 2500..ampunlah",1,Negatif
"Shopinya bagus,tapi pelayanan kurir nya yg tdk memuaskan,mereka gk mau ngantar pesanan ke alamat yg tertera di paket,khusus nya di daerah saya desa empang baru,kec lubuk dalam,kab siak,prov riau,mereka hanya menunggu paket nya di jemput oleh pelanggan di suatu tempat yg jarak nya kiloan KM,padahal akses jalan sumua bagus dan sudah ASPAL, TERIMAKASIH",5,Positif
"Hallo Shopee,,,,Kenapa ya,,,sekarang banyak video produk tapi produk realitanya yang dijual di etalase berbeda dari videonya,,,jadi tidak sesuai,,,.Terimakasih banyak Shopee,,,,karena selama ini tiap usulan & keluhan direspon dengan baik, semoga keluhan ini juga bisa direspon dengan baik, Terimakasih Shopee,,,sukses selalu,,,",4,Positif
"Saya suka sekali dengan aplikasi shopee,sangat membantu,untuk belanja online.dan barang yang saya pesan selalu sesuai dengan pesanan.trimakasih shopee smoga sukses selalu👍 Dan saya mohon maaf yang sebesar besar nya saya mengalami keterlambatan untuk pembayaran cicilan dan pinjaman saya diaplikasi shopee. ada yang belum saya bayar.karena dana nya masih kurang.saya akan segera bayar secepatnya dan melunasinya.",5,Positif
Telalu banyak iklan di mana mana sekali iklan langsung masuk aplikasi nya kalau iklan aja gpp ini langsung masuk ke aplikasi nya dan langsung di suruh beli kalau iklan iklan bisa aja sih gpp aman aman aja ini ganggu kenyamanan,1,Negatif
Makin hari makin jadi apk ini dikit2 update Mulu jangan update Mulu lah Kalau gak di-update muter2 terus padahal sinyal bagus buat main game juga bagus tolong diperbaiki lah,4,Positif
"belanja di shopee memang paling mudah diantara yg lain, cuma sayang, masih banyak pelapak yg menjual barang, tidak sesuai dengan yg difoto, dan kwalitas barang kadang jauh dari yg di iklankan, mohon shopee agar lebih selektif memilih pelapak.",5,Positif
"Hati2 buat penjual baru ataupun lama, pastikan kalian cek berapa besaran potongan admin dari tiap2 promo, apalagi promo berbayar, sama sekali tidak menguntungkan, buat kalian yg bermodal tipis, untung 500-2000 perak.. dan lagi harga ketentuan campaign juga sangat terlalu murah, setelah di potong admin, dll, alhasil barang kita laris tp merugi, jauh di bawah harga kita beli di distributor.. silahkan dikaji ulang sebelum anda memastikan buka olshop di aplikasi manapun..",1,Negatif
"Setelah saya menggunakan aplikasi terbaru shope, saya bahkan tidak bisa mengirimkan pesan dengan nyaman. selalu gagal dan mengharuskan hapus cache, tetapi nyatanya pesan selalu berwarna merah! setiap kali penjual meminta mengirimkan video, selalu gagal dan bahkan pesan biasa yang dikirimkan setelah video itu pun tak kunjung terkirim. SUNGGUH MEMBUAT SAYA MERASA FRUSTASI!",1,Negatif
"Shopee makin lama makin berat aplikasi nya, jaringan internet harus stabil.... kalau tidak stabil shopee lemot banget, padahal sinyal saya bagus... buka aplikasi lainnya bisa,lah ini buka shopee aja lemot nya bukan main... mau nge-refresh aja lama nya gak ngotak.",1,Negatif
Barang sangat lengkap. Keamanan ok. Di pertahan kan kalo da penjual yang suka nipu tolong di blok terus. Jangan sampai bnyak masarakat tertipu ya shopee.,5,Positif
"Saya suka dengan aplikasi shope Bisa belanja dengan mudah, tanpa harus pergi keluar tinggal klik yang dibeli bisa belanja sesuai pilihan tanpa memilih terburu² Shope toko Oren sangat membantu pembelanjaan dengan mudah dengan menggunakan gratis ongkir..dan metode COD terimakasih",5,Positif
"ada bug yang menurut saya ganggu banget, bug nya tu di peta nya pas saya lihat masih di perjalanan (tidak bergerak) pas besok nya lagi masih seperti itu saya tunggu beberapa hari udah bisa, itu kenapa ya? tolong di perbaiki min saya kasih 1 bintang lagi 😁🙏",4,Positif
"Suka banget belanja di sini, sering sering kasih gratis ongkir. Kalau bisa kasih diskon besar besaran 80 persen, 90 persen pasti pelanggan suka.",4,Positif
Susah sekali mau Laporan video yang menipu ( barang yang divideokan beda dengan yang di link pembelian) juga video tidak berhubungan dengan belanja. Ini aplikasi belanja atau tiktok gosip. Ada juga beberapa konten tidak pantas,2,
Gila aplikasi shopee kenapa kalau di restoran yang ada parkir nya kok gk di cantumkan padahal sudah jelas ada biaya layanan dan biaya aplikasi itu buat apa kok sampai driver minta uang parkir Dan kalau ada uang parkir ya di cantumkan,1,Negatif
"dengan adanya shope sangat membantu untuk kita melakukan belanja pokoknya bermanfaat banget deh, dari saya semoga shope semakin maju dan promo promo semakin banyak dan kualitas produk semakin sesuai dan cocok di hati para pelanggannya the best for shopee👍👍👍",5,Positif
"Banyak yg gak penting dan terkesan maksa untuk nonton live streaming.. video? Apaan sih.. ini sosmed apa OL shop?? BANYAK VIDEO CURIAN DI UP DISITU. Gara-gara itu bikin makan banyak data/kuota. Scroll2 nyari barang bisa cepet abis 1Gb. UI? Sama seperti dulu gak nyaman dilihat, kadang bikin pusing, gbisa chat CS juga. Lebih enak dilihat UI Tokopedia. Dan sekarang ketambahan app ditutup, buka lagi langsung menuju ke tab LIVE. Oh ya.. APPNYA TIDAK BISA DITUTUP.. HARUS TUTUP PAKSA",1,Negatif
"Bagus ni ada kemajuan,2x pesanan terakhir batas waktu pengemasan/pengiriman untuk penjual tidak terlalu lama kaya sebelumnya nyampe 5 hari. Gitu dong jadi pembeli tidak kecewa karena menunggu penjual mengemas pemesanan,harus tegas demi kenyamanan pembeli, kalau ga ada pembeli kan ga ada nih aplikasi",5,Positif
"Sangat kecewa si dengan shopee Masa iya penjual yang tidak amanah kirim barang giliran kita mau balikin malah ongkir kita lagi yang tanggung, ternyata gak semua toko bisa pilih opsi pengiriman, kali ini hanya ada opsi pengiriman mandiri hadeeh, kita jualan bukannya untung, malah rugiii",1,Negatif
"Tolong dong shopee, kalau baru buka app jangan langsung kebuka Live, ga nyaman banget! Ngeselin tbtb langsung kebuka live padhl cuma mau search barang lain. Mohon diperbaikin yaa algoritma app nya.",1,Negatif
"Sedih banget,tertulis tersedia klaim biaya ongkir retur dg biaya ongkir dibawah 55rb,tpi kenyataanya sampai 3 minggu tulisanya cuma klaim diproses,sudah lewat tokped care juga tetep ngga ada tindakan. Ini jdinya gimana utk klaim biaya ongkir returnya bisa apa engga tokped? Saya kasih bintang 2 dulu, klo udh clear baru bintang 5",2,
Kalo lagi iseng2 paling suka scrol2 shopee murah2 harga nya lebih banyak sesuai ekspetasi walaupun kadang gambar sama real nya agak meleset tapi itu kesalahan toko bukan kesalahan aplikasi shopee nya. Para penjual nya aja peak hihi,5,Positif
"Makin kesini makin kesana nih aplikasi orange belanja online nih. Berat banget oi... Aplikasi nya. 1. Pas awal buka tumben tumbenan iPhone 12 pro max ku, untuk buka apk ini 10detik, biasanya paling lambat tuh 3 detik, 2. Buat search di pencarian, sering kali keluar sendiri dari aplikasi, itu kenapa oi admin..., 3. Mau liat barang dari foto gambar, malah nampil foto barangnya lama banget keluar gambarnya, kek nunggu janji cewek dandan bilang 5 menit tau bisa satu jam. Duh duh... Astaghfirullah.🤦",1,Negatif
"Dengan berat hati saya edit ulasan saya,, karena makin kesini pengirimannya makin amburadul.. kalau cod aja bisa sampe dua hari kalau sistem Cash itu bisa lama banget yang harusnya estimasi bisa sampe 2 hari ini sampe 3 bahkan 4 hari.. beda sama aplikasi sebelah yang kasih jaminan sampe 2 hari .. tolong layanan expedisi sediakan banyak pilihan lagi jangan pake spx yang lemot dan lama.. kenapa kalau dari bandung harus ke Cakung dulu sih, padahal saya di Purwakarta, jadi lama atuh..",1,Negatif
fitur Shopee garansi nya udah tidak tersedia kembali jadi kita bisa menghitung kapan ingin berbelanja harusnya ini tidak ada merugikan siapapun tapi jelasnya pihaknya semakin aneh!!!!!!!!,1,Negatif
"Wah, mmbntu bnget buat yg ksulitan utk byr tgihan yg hmpir jtuh tempo,, pas apliksi pmbyarn ny lgi eror. Customer service ny mlayani dg baik,, mmberikn solusi ats msalah tsb,, trhndr dri beban ktrlambatan. Thanks CS shopee 👍👍👍",5,Positif
"Secara keseluruhan bagus cuma kendalanya di pengiriman,tolong untuk kurir ""ANTERAJA"" hapus aja karena banyak banget yg kecewa pakai jasa itu,pengiriman lama, status pengiriman juga kadang suka ngaco",5,Positif
"Shopee ngelag parah... Jaringan sudah bagus, sudah di upgrade juga. In my handphone ngejalanin aplikasi apa aja ga ngelag, tp Shopee ini ngelag parah banget.... Tolong segera diperbaiki, terimakasih.",5,Positif
"Baru kali ini saya tahu keburukan shopee, udah bosan laporan ke CS, bisa nya cuma saling lempar gk ada tanggung jawab sama sekali. 2 bulan masalah tanpa ada penyelesaian sampai tuntas hanya ganti rugi sebagian saja saya harus menanggung kerugian gara2 penjual yg tidak jujur.. Padahal dari awal ikuti arahan CS shopee, sampai kirim bukti yg detail. Percuma rasanya penanganan Tim shopee maupun CS sama aja gk jelas, cuma mempermainkan saja.. Kapok saya belanja di shopee",1,Negatif
"Saya Kecewa, Masa Estimasi Sudah Berakhir Masa Gak Bisa Di Batalkan Pesanan. Malah di perpanjang lagi estimasi pengiriman. Seharusnya kalau pesanan saya tidak sampai dari jadwal tgl estimasi yg di tentukan, jangan di lanjutkan lagi lah. Masa di perpanjang lagi tgl estimasi nya. Jadi percuma aja kalau di pusat bantuan ada jika pesanan belum sampai dari tgl estimasi di tentukan maka pesanan bisa di batalkan.",1,Negatif
"Kebanyakan promosi dipikirin, layanan pengiriman nya ga di urusin, masa gua dah make layanan reguler pengriman hampir 1 minggu ga sampe sampe, padahal jarak dari bandung ke bekasi ga jauh jauh amat, dah lah kapok co barang di shopee lagi mending di tokopedia, meskipun lebih mahal pengiriman nya jos ganjos, TOKOPEDIA>>>>>>SHOPEE",1,Negatif
"Skrg banyak banget biaya2. Klaim nya gratis ongkir, tapi ada biaya penangan segala sampe 4rb. Ditambah biaya lain2 nya. Sama aaja gk gratis ongkir. Balikin lagi metode awal shopee, padahal jdi pengguna setia shopee tuh krna bnyk gratis ongkirnya. Tapi skrg ada embel2 biaya2 segala macam. Jadi males, mengecewakan",4,Positif
Saya sdh 3 x kecewa. 1.beli kaos nike order no.xl yg dikirim ukuran anak kls.4 sd kedua ada tawaran tv 100 ribu yg dikirim cading hp yg ke tiga beli alat mobil pengukur panas yang dikirim mur dan baut srmuanya pembayaran trsf.bank. untuk bagi penjual yg kurang trliti atau tokonya sdh (tv) atau barangnya sdh habis harusnya konsumen diberitahu pada wsktu order.semoga hal2 seperti diatas tidak terjadi lagi dimasa mendatan.terakhir saya mendapat notifikasi dari shope bahwa dapat gratis tablet apa be,5,Positif
"Apaan bgt sih,promo sih suka tapi minimal ga usah banyak iklan masa kepencet dikit doang langsung pindah aplikasi?mana pernah dibohongin naro tanda silang di pojok,bisa ga sih bikin iklan yang ga ganggu gt?",3,
"Kecewa, mau pinjam lagi gak bisa. gara gara telat tanggal bayarnya, bukan lewat bulan itu pun.. padahal lewat tanggal juga saya bayar lebih nya atau denda nya.. saya pelanggan lama,, sering ambil, sring pinjam.. gak ada feed back nya !",1,Negatif
"Dari segi memilih barang atau berbelanja sudah sangat baik,dari toko atau reselernya cepat proses..pengantaran barang memang lumayan lama karna kami memaklumi jasa pengiriman yang di sediakan oleh shopee yang gratis ongkir. beberapa kali memesan barang,semua baik baik saja,tapi yang menjadi masalah akhir akhir ini adalah 'oknum' kurir dari jasa pengiriman ini yang kurang baik dalam pelayanannya, Harapan dari pihak shopee dapat memperhatikan apa yang kami keluhkan. Terima kasih🙏🏻",5,Positif
"Tolong buat pihak shopee, dengan jasa kirim spx nya wilayah Paser kaltim, di optimalkan, sering terjadi gagal kirim, paket di kembalikan oleh jasa kirim tanpa konfirmasi ke penerima, kalau memang kurir tidak bisa mengantar ke alamat tujuan harap bisa menghubungi nomor penerima, Saya bisa ambil sendiri",5,Positif
"Serius ini skrng ga bisa cancel barang yg udh lewat estimasi, mending kalau lama di perjalanan. Ini mesin udh 3 hari masih dikemas aja malah ga bisa dicancel kalau sistem cuma buat untungin penjual mah mending pindah sebelah",1,Negatif
"Bagus banget shopee,slalu saja aku menang gratis ongkir di setiap belanja.tapi minusnya waktu itu pernah gk bisa lagi cod gaktau karna apa,trus aku hapus dan download lgi, akhirnya bisa lagi cod",5,Positif
"Pengiriman lama padahal dari pekan baru ke Bengkalis dan trus kurirnya juga antarnya lama padahal dalam proses paket sedang menuju alamat udah 2 hari ga sampe"" mohon dong jgan gitu saya tidak nyaman",1,Negatif
"Bagus bisa belanja kalo males jalan jalan,dan murah meriah dan ada diskon nya juga bisa pake voucher nya ya .kalian harus donwold shopee ya dah segitu aja dari gue wasalam selamat berbelanja di shpee.",5,Positif
"Dulu saya suka banget belanja pake shopee,,karena menurutku selain hrga nya murah ,kbnyakan brangnya jg realpict,,tp setelah ekspedisinya dikuasai sendiri oleh shopee....dengan adanya SPX ,jdi males lagi mau blanja bhkan sma sekali tidak pernah belanja ,SPX pelayanannya teramat buruk ,kalo paket besar kurirnya GK mau ngantar,ditahan dikantornya bisa smpek 1 Minggu,katanya buyer bisa memilih jasa kirim,,tp yang dikasih gratis ongkir cuma ekspedisi yg di rekomendasikan,,dan ujung²nya tetap ke SPX",1,Negatif
"Setelah memesan dua barang, mengapa tidak bisa di klik warnanya dua juga, menyebabkan penjual salah mengirimkan barang, padahal sudah di konfirmasi sebelumnya",5,Positif
"Tampilan skrng udh lumayan rapi, walau masih blm serapi layout toko sebelah tp okeyyy lah, trs juga udah lumayan lancar(gk terlalu berat bnget kek dulu), bug jg udh mulai berkurang, saran saya sih tolong gambar review dari pembeli di HD.in terus bisa di zoom biar makin apik🔥 krna kita sebagai calon pembeli lebih percaya gambar foto dri kolom review dari pada gambar yang tertera di penjual.",4,Positif
stress ni aplikasi buset nyedot MB nya gede bat kecilin dikit lah tiktok ig aja ga segini ini baru masuk Langsung ke sedot 100 mb liat vidio rating aja buset dah lebih gede lagi jadi mikir mikir buka ni aplikasi buat yg ga punya wifi mau haji berapa kali si bang?saya ga masalah ukuran aplikasi yg saya permasalhin itu pas dalem aplikasi nya buset ga ngootak parah kurangin lah nyedot nya,1,Negatif
"Untuk soal belanja semua oke lah tapi waktu tagihan spaylater kok udah naik aja tagihan nya pdhal jatuh tempo tgl 1 tapi udah kena denda yang besar menurut ku, masa perhari 8.500 dan peringatan itu muncul di tgl 23 jadi makin nambah banyak tuh jumlah yang harus di bayar",2,
"kenapa di akun saya biaya penanganan dan biaya lainnya mahal.. di akun lain cuma kena 1000-2000, lain diakun saya malah kena 4000-8000.. iya memang dapet vocer gratis ongkir tapi biaya penanganan sma lain""nya malah melebihi biaya ongkirnya.. tolong lah lebih ditingkatkan lagi keluhan para konsumen seperti saya.. kalau kaya ginu terus agak malas kalo belanja di apk ini..",2,
Suka belanja dsini karena banyak pilihan toko online jadi banyak pilihan dan kemudahan pembayaran juga. Tpi tlong lebih hati2 lagi dalam acc toko yg bsa masuk soalnya ada bberpa kali dapat toko yg tidak jujur dalam pengiriman barang.. smoga semakin baik.,5,Positif
Semua kurir di kota Padangsidimpuan bekerja sangat lamban. Beberapa kali pesanan saya selalu terlambat dikirimkan. Bagaimana pelayanan kalian. Sangat buruk untuk kurir. Mohon diperhatikan apa produk pesanan. Dan selalu utamakan produk medis segera dikirimkan .prioritaskan untuk mempercepat pengiriman produk medis.,1,Negatif
"Sy kasih bintang 1 soalx baru kali ini sy kecewa banget beli online batre j5 2016, sy sudh transfer uang kemarin lewat bank bri briva, pembayaran gak diverifikasi di hubungi cs nya susah banget akhirnya sekarang pesanan di batalkan. Kalo mau tanda bukti transferan ada kok. Kecewa banget sama apk shopee.",5,Positif
"entah kenapa akhir-akhir ini harga yang ditampilkan di shopee tidak sama ketika sudah mau checkout. dan minggu lalu saya checkout barang sampai sekarang tidak sampai juga, hanya bolak balik bolak balik pihak CS juga tidak memberikan solusi",3,
