content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo,textblob_polarity,textblob_sentiment
"shopee semakin di update malah tambh kacau sih menurut ku ya..paket nya dtng lama,kalau pesan barang di prosesnya juga lama,tunggu di cancel baru dikirim..semoga kedepn gk gini lagi deh.udh mulai malas jadinya belanja disini",2,,shopee semakin di update malah tambh kacau sih menurut ku yapaket nya dtng lamakalau pesan barang di prosesnya juga lamatunggu di cancel baru dikirimsemoga kedepn gk gini lagi dehudh mulai malas jadinya belanja disini,shopee update tambh kacau sih ku yapaket nya dtng lamakalau pesan barang prosesnya lamatunggu cancel dikirimsemoga kedepn gk gini dehudh malas belanja,"['shopee', 'update', 'tambh', 'kacau', 'sih', 'ku', 'yapaket', 'nya', 'dtng', 'lamakalau', 'pesan', 'barang', 'prosesnya', 'lamatunggu', 'cancel', 'dikirimsemoga', 'kedepn', 'gk', 'gini', 'dehudh', 'malas', 'belanja']",shopee update tambh kacau sih ku yapaket nya dtng lamakalau pesan barang proses lamatunggu cancel dikirimsemoga kedepn gk gin dehudh malas belanja,0.0,Netral
pengiriman jasa SPX sangat lambat cobalah di evaluasi tim kurir nya byk yang pemalas itu barang saya yg tadinya 3 hari udah sampai di bikin sampai 9 hari belum tiba katanya ada ini lah itu lah barang hilang lah sangat mengecewakan,1,Negatif,pengiriman jasa spx sangat lambat cobalah di evaluasi tim kurir nya byk yang pemalas itu barang saya yg tadinya  hari udah sampai di bikin sampai  hari belum tiba katanya ada ini lah itu lah barang hilang lah sangat mengecewakan,pengiriman jasa spx lambat cobalah evaluasi tim kurir nya byk pemalas barang yg udah bikin barang hilang mengecewakan,"['pengiriman', 'jasa', 'spx', 'lambat', 'cobalah', 'evaluasi', 'tim', 'kurir', 'nya', 'byk', 'pemalas', 'barang', 'yg', 'udah', 'bikin', 'barang', 'hilang', 'mengecewakan']",kirim jasa spx lambat coba evaluasi tim kurir nya byk malas barang yg udah bikin barang hilang kecewa,0.0,Netral
"aku kasi bintang satu karna banyak banget kendala di shope, pesen satu Minggu lebih belum dikirim kirim tiba tiba pembatalan pesanan!!!! kurir dishope juga agak rada anehh, udah di kasih tau ancer"" rumah malah mintanya Tarok ditoko yang jauh dari rumah uangnya!!!!! kalo gak ditarok ditoko disuruh batalin. gimana si... plis shope nyari kurir yang bener dong ini semingguan lebih katanya mau dikirim kemaren"" tapi kagak ada yang nyampe satu pun. mohon di perbaiki, nanti kalo udah aku kasih 5",1,Negatif,aku kasi bintang satu karna banyak banget kendala di shope pesen satu minggu lebih belum dikirim kirim tiba tiba pembatalan pesanan kurir dishope juga agak rada anehh udah di kasih tau ancer rumah malah mintanya tarok ditoko yang jauh dari rumah uangnya kalo gak ditarok ditoko disuruh batalin gimana si plis shope nyari kurir yang bener dong ini semingguan lebih katanya mau dikirim kemaren tapi kagak ada yang nyampe satu pun mohon di perbaiki nanti kalo udah aku kasih ,kasi bintang karna banget kendala shope pesen minggu dikirim kirim pembatalan pesanan kurir dishope rada anehh udah kasih tau ancer rumah mintanya tarok ditoko rumah uangnya kalo gak ditarok ditoko disuruh batalin gimana si plis shope nyari kurir bener semingguan dikirim kemaren kagak nyampe mohon perbaiki kalo udah kasih,"['kasi', 'bintang', 'karna', 'banget', 'kendala', 'shope', 'pesen', 'minggu', 'dikirim', 'kirim', 'pembatalan', 'pesanan', 'kurir', 'dishope', 'rada', 'anehh', 'udah', 'kasih', 'tau', 'ancer', 'rumah', 'mintanya', 'tarok', 'ditoko', 'rumah', 'uangnya', 'kalo', 'gak', 'ditarok', 'ditoko', 'disuruh', 'batalin', 'gimana', 'si', 'plis', 'shope', 'nyari', 'kurir', 'bener', 'semingguan', 'dikirim', 'kemaren', 'kagak', 'nyampe', 'mohon', 'perbaiki', 'kalo', 'udah', 'kasih']",kasi bintang karna banget kendala shope sen minggu kirim kirim batal pesan kurir dishope rada anehh udah kasih tau ancer rumah minta tarok toko rumah uang kalo gak ditarok toko suruh batalin gimana si plis shope nyari kurir bener minggu kirim kemaren kagak nyampe mohon baik kalo udah kasih,0.0,Netral
"Shopeenya ga masalah. Aplikasi juga oke. Hanya ekspedisinya yg aneh. Sudah bener"" sampe di hub Kediri Deket rumah malah balik lagi ke Jakarta. Mana paketnya pnting dan segera di pake. Ya auto saya tolak paketnya. 😅 Gak mood Nerima",1,Negatif,shopeenya ga masalah aplikasi juga oke hanya ekspedisinya yg aneh sudah bener sampe di hub kediri deket rumah malah balik lagi ke jakarta mana paketnya pnting dan segera di pake ya auto saya tolak paketnya  gak mood nerima,shopeenya ga aplikasi oke ekspedisinya yg aneh bener sampe hub kediri deket rumah jakarta paketnya pnting pake ya auto tolak paketnya gak mood nerima,"['shopeenya', 'ga', 'aplikasi', 'oke', 'ekspedisinya', 'yg', 'aneh', 'bener', 'sampe', 'hub', 'kediri', 'deket', 'rumah', 'jakarta', 'paketnya', 'pnting', 'pake', 'ya', 'auto', 'tolak', 'paketnya', 'gak', 'mood', 'nerima']",shopeenya ga aplikasi oke ekspedisi yg aneh bener sampe hub diri deket rumah jakarta paket pnting pake ya auto tolak paket gak mood nerima,0.0,Netral
Kecewa sihh. Uang returan di keep sama shopee dengan alasan udah ngebatalin pengajuan pengembalian barang. Di suruh chat tokonya minta balikin dari tokonya langsung. Tokonya di chat malah ngelempar lagi ke shopee,2,,kecewa sihh uang returan di keep sama shopee dengan alasan udah ngebatalin pengajuan pengembalian barang di suruh chat tokonya minta balikin dari tokonya langsung tokonya di chat malah ngelempar lagi ke shopee,kecewa sihh uang returan keep shopee alasan udah ngebatalin pengajuan pengembalian barang suruh chat tokonya balikin tokonya langsung tokonya chat ngelempar shopee,"['kecewa', 'sihh', 'uang', 'returan', 'keep', 'shopee', 'alasan', 'udah', 'ngebatalin', 'pengajuan', 'pengembalian', 'barang', 'suruh', 'chat', 'tokonya', 'balikin', 'tokonya', 'langsung', 'tokonya', 'chat', 'ngelempar', 'shopee']",kecewa sihh uang retur keep shopee alas udah ngebatalin aju kembali barang suruh chat toko balikin toko langsung toko chat ngelempar shopee,-0.4,Negatif
Thank you Shopee sudah mempermudah dalam berbelanja Banyak diskon dan ada gratis ongkir pulak cuman kelemahannya pengirimannya tuh lama Itu aja sih,5,Positif,thank you shopee sudah mempermudah dalam berbelanja banyak diskon dan ada gratis ongkir pulak cuman kelemahannya pengirimannya tuh lama itu aja sih,thank you shopee mempermudah berbelanja diskon gratis ongkir pulak cuman kelemahannya pengirimannya tuh aja sih,"['thank', 'you', 'shopee', 'mempermudah', 'berbelanja', 'diskon', 'gratis', 'ongkir', 'pulak', 'cuman', 'kelemahannya', 'pengirimannya', 'tuh', 'aja', 'sih']",thank you shopee mudah belanja diskon gratis ongkir pulak cuman lemah kirim tuh aja sih,0.0,Netral
"Tolong dong acc shopeepayleter nya mau belanja ini itu susah kalau payleter nya gak di acc mau belanja dengan cicilan di persulit , percuma download shopee kalau payleter nya da di acc trimaksih",5,Positif,tolong dong acc shopeepayleter nya mau belanja ini itu susah kalau payleter nya gak di acc mau belanja dengan cicilan di persulit  percuma download shopee kalau payleter nya da di acc trimaksih,tolong acc shopeepayleter nya belanja susah payleter nya gak acc belanja cicilan persulit download shopee payleter nya da acc trimaksih,"['tolong', 'acc', 'shopeepayleter', 'nya', 'belanja', 'susah', 'payleter', 'nya', 'gak', 'acc', 'belanja', 'cicilan', 'persulit', 'download', 'shopee', 'payleter', 'nya', 'da', 'acc', 'trimaksih']",tolong acc shopeepayleter nya belanja susah payleter nya gak acc belanja cicil sulit download shopee payleter nya da acc trimaksih,0.0,Netral
"Sopi sudah sangat bagus dan semakin mempermudah orang2 untuk menggunakan nya. Namun sayang, untuk fitur spinjam nya cukup besar mungkin bunga nya bisa di rubah jadi otomatis turun bagi konsumen yg pembayaran nya selalu lancar.👍✅️",3,,sopi sudah sangat bagus dan semakin mempermudah orang untuk menggunakan nya namun sayang untuk fitur spinjam nya cukup besar mungkin bunga nya bisa di rubah jadi otomatis turun bagi konsumen yg pembayaran nya selalu lancar,sopi bagus mempermudah orang nya sayang fitur spinjam nya bunga nya rubah otomatis turun konsumen yg pembayaran nya lancar,"['sopi', 'bagus', 'mempermudah', 'orang', 'nya', 'sayang', 'fitur', 'spinjam', 'nya', 'bunga', 'nya', 'rubah', 'otomatis', 'turun', 'konsumen', 'yg', 'pembayaran', 'nya', 'lancar']",sopi bagus mudah orang nya sayang fitur spinjam nya bunga nya rubah otomatis turun konsumen yg bayar nya lancar,0.0,Netral
"Aplikasi sudah semakin ok, pengiriman barang ok, jaminan konsumen ok, tapi sayang karena pernah ada masalah dengan shopeepay, sekarang semua voucher belanja di batasi, padahal masalah sudah selesai 2 th yg lalu, akhirnya jadi agak malas klu mau belanja, padahal sy sering belanja. Tolong pihak Shopee perhatiannya agar konsumen tidak di kecewakan.",2,,aplikasi sudah semakin ok pengiriman barang ok jaminan konsumen ok tapi sayang karena pernah ada masalah dengan shopeepay sekarang semua voucher belanja di batasi padahal masalah sudah selesai  th yg lalu akhirnya jadi agak malas klu mau belanja padahal sy sering belanja tolong pihak shopee perhatiannya agar konsumen tidak di kecewakan,aplikasi ok pengiriman barang ok jaminan konsumen ok sayang shopeepay voucher belanja batasi selesai th yg malas klu belanja sy belanja tolong shopee perhatiannya konsumen kecewakan,"['aplikasi', 'ok', 'pengiriman', 'barang', 'ok', 'jaminan', 'konsumen', 'ok', 'sayang', 'shopeepay', 'voucher', 'belanja', 'batasi', 'selesai', 'th', 'yg', 'malas', 'klu', 'belanja', 'sy', 'belanja', 'tolong', 'shopee', 'perhatiannya', 'konsumen', 'kecewakan']",aplikasi ok kirim barang ok jamin konsumen ok sayang shopeepay voucher belanja batas selesai th yg malas klu belanja sy belanja tolong shopee perhati konsumen kecewa,0.5,Positif
Aplikasi nya bagus cuma suka ngelag seperti macet macet layarnya ataupun loading aplikasinya terkadang lama padahal sinyal nya stabil aja jadi tolong diperbaiki ya aplikasinya udah bagus tapi ada beberapa kekurangan. mungkin itu pendapat saya terhadap aplikasi ini Terima kasih,5,Positif,aplikasi nya bagus cuma suka ngelag seperti macet macet layarnya ataupun loading aplikasinya terkadang lama padahal sinyal nya stabil aja jadi tolong diperbaiki ya aplikasinya udah bagus tapi ada beberapa kekurangan mungkin itu pendapat saya terhadap aplikasi ini terima kasih,aplikasi nya bagus suka ngelag macet macet layarnya loading aplikasinya terkadang sinyal nya stabil aja tolong diperbaiki ya aplikasinya udah bagus kekurangan pendapat aplikasi terima kasih,"['aplikasi', 'nya', 'bagus', 'suka', 'ngelag', 'macet', 'macet', 'layarnya', 'loading', 'aplikasinya', 'terkadang', 'sinyal', 'nya', 'stabil', 'aja', 'tolong', 'diperbaiki', 'ya', 'aplikasinya', 'udah', 'bagus', 'kekurangan', 'pendapat', 'aplikasi', 'terima', 'kasih']",aplikasi nya bagus suka ngelag macet macet layar loading aplikasi terkadang sinyal nya stabil aja tolong baik ya aplikasi udah bagus kurang dapat aplikasi terima kasih,0.0,Netral
"sangat buat emosi, saya akhir2 ini selalu log out dan buat masuk kembali ngga bisa, akhirnya saya buat akun baru dan selnjtnya terjadi lagi, maunya gmn, saya sdh ngga punya nomor dan email lagi yang bisa saya pake buat daftar baru. setiap mau login ada aja masalahnya, yang ini lah itu lah, katanya suruh verifikasi, verifikasi apa orang ga ada muncul apa2, katanya mau di kirim ke SMS atau WA, tapi tetep ga ada kode yang masuk. saya sudah capek banget, dari bulan lalu selalu begitu",1,Negatif,sangat buat emosi saya akhir ini selalu log out dan buat masuk kembali ngga bisa akhirnya saya buat akun baru dan selnjtnya terjadi lagi maunya gmn saya sdh ngga punya nomor dan email lagi yang bisa saya pake buat daftar baru setiap mau login ada aja masalahnya yang ini lah itu lah katanya suruh verifikasi verifikasi apa orang ga ada muncul apa katanya mau di kirim ke sms atau wa tapi tetep ga ada kode yang masuk saya sudah capek banget dari bulan lalu selalu begitu,emosi log out masuk ngga akun selnjtnya maunya gmn sdh ngga nomor email pake daftar login aja suruh verifikasi verifikasi orang ga muncul kirim sms wa tetep ga kode masuk capek banget,"['emosi', 'log', 'out', 'masuk', 'ngga', 'akun', 'selnjtnya', 'maunya', 'gmn', 'sdh', 'ngga', 'nomor', 'email', 'pake', 'daftar', 'login', 'aja', 'suruh', 'verifikasi', 'verifikasi', 'orang', 'ga', 'muncul', 'kirim', 'sms', 'wa', 'tetep', 'ga', 'kode', 'masuk', 'capek', 'banget']",emosi log out masuk ngga akun selnjtnya mau gmn sdh ngga nomor email pake daftar login aja suruh verifikasi verifikasi orang ga muncul kirim sms wa tetep ga kode masuk capek banget,0.0,Netral
"Saya suka aplikasi nya, tetapi tidak tahu kenapa sekarang saya tidak bisa masuk dan loading nya sangat lama sekali, bahkan sampai ada kata ""tidak ada tanggapan"" saya ingin membeli barang tetapi sekarang tidak bisa masuk kedalam aplikasinya",2,,saya suka aplikasi nya tetapi tidak tahu kenapa sekarang saya tidak bisa masuk dan loading nya sangat lama sekali bahkan sampai ada kata tidak ada tanggapan saya ingin membeli barang tetapi sekarang tidak bisa masuk kedalam aplikasinya,suka aplikasi nya masuk loading nya tanggapan membeli barang masuk kedalam aplikasinya,"['suka', 'aplikasi', 'nya', 'masuk', 'loading', 'nya', 'tanggapan', 'membeli', 'barang', 'masuk', 'kedalam', 'aplikasinya']",suka aplikasi nya masuk loading nya tanggap beli barang masuk dalam aplikasi,0.0,Netral
"Kinerja ekspedisi shopee dalam hal ini SPXID di Gapura Sumenep bobrok, banyak pesanan yang tidak dikirim dengan alasan jarak pengiriman yang jauh padahal masih sangat terjangkau kurir dan petugas gudangnya malas2an bekerja saya rasa sangat baik jika expedisi ini ditutup saja terlebih di daerah saya.",1,Negatif,kinerja ekspedisi shopee dalam hal ini spxid di gapura sumenep bobrok banyak pesanan yang tidak dikirim dengan alasan jarak pengiriman yang jauh padahal masih sangat terjangkau kurir dan petugas gudangnya malasan bekerja saya rasa sangat baik jika expedisi ini ditutup saja terlebih di daerah saya,kinerja ekspedisi shopee spxid gapura sumenep bobrok pesanan dikirim alasan jarak pengiriman terjangkau kurir petugas gudangnya malasan expedisi ditutup daerah,"['kinerja', 'ekspedisi', 'shopee', 'spxid', 'gapura', 'sumenep', 'bobrok', 'pesanan', 'dikirim', 'alasan', 'jarak', 'pengiriman', 'terjangkau', 'kurir', 'petugas', 'gudangnya', 'malasan', 'expedisi', 'ditutup', 'daerah']",kerja ekspedisi shopee spxid gapura sumenep bobrok pesan kirim alas jarak kirim jangkau kurir tugas gudang malas expedisi tutup daerah,-0.4,Negatif
"fungsi voucher garansi tiba tepat waktu itu buat apa sih? g ada gunanya klo estimasi tiba ny aja berubah rubah, contohnya aja pesanan gw sekarang, estimasinya tiba 26 okt - 28 okt, tapi malah berubah estimasi tiba ny jadi 30 okt - 01 nov, klo gitu apa gunanya voucher garansi tiba tepat waktu? mending hapus aja dri pada berat beratin apk, g jelas",2,,fungsi voucher garansi tiba tepat waktu itu buat apa sih g ada gunanya klo estimasi tiba ny aja berubah rubah contohnya aja pesanan gw sekarang estimasinya tiba  okt   okt tapi malah berubah estimasi tiba ny jadi  okt   nov klo gitu apa gunanya voucher garansi tiba tepat waktu mending hapus aja dri pada berat beratin apk g jelas,fungsi voucher garansi sih g gunanya klo estimasi ny aja berubah rubah contohnya aja pesanan gw estimasinya okt okt berubah estimasi ny okt nov klo gitu gunanya voucher garansi mending hapus aja dri berat beratin apk g,"['fungsi', 'voucher', 'garansi', 'sih', 'g', 'gunanya', 'klo', 'estimasi', 'ny', 'aja', 'berubah', 'rubah', 'contohnya', 'aja', 'pesanan', 'gw', 'estimasinya', 'okt', 'okt', 'berubah', 'estimasi', 'ny', 'okt', 'nov', 'klo', 'gitu', 'gunanya', 'voucher', 'garansi', 'mending', 'hapus', 'aja', 'dri', 'berat', 'beratin', 'apk', 'g']",fungsi voucher garansi sih g guna klo estimasi ny aja ubah rubah contoh aja pesan gw estimasi okt okt ubah estimasi ny okt nov klo gitu guna voucher garansi mending hapus aja dri berat beratin apk g,0.0,Netral
"Saya hampir tiap hari chekout...ada pakaian, peralatan, obat""an. Barangnya kadang bagus sesuai gambar dan kadang kecewa tak sesuai, dikirim barang lain. Tolomg kirimnya sesuai yg diiklankan biar belanjanya puas.",5,Positif,saya hampir tiap hari chekoutada pakaian peralatan obatan barangnya kadang bagus sesuai gambar dan kadang kecewa tak sesuai dikirim barang lain tolomg kirimnya sesuai yg diiklankan biar belanjanya puas,chekoutada pakaian peralatan obatan barangnya kadang bagus sesuai gambar kadang kecewa sesuai dikirim barang tolomg kirimnya sesuai yg diiklankan biar belanjanya puas,"['chekoutada', 'pakaian', 'peralatan', 'obatan', 'barangnya', 'kadang', 'bagus', 'sesuai', 'gambar', 'kadang', 'kecewa', 'sesuai', 'dikirim', 'barang', 'tolomg', 'kirimnya', 'sesuai', 'yg', 'diiklankan', 'biar', 'belanjanya', 'puas']",chekoutada pakai alat obat barang kadang bagus sesuai gambar kadang kecewa sesuai kirim barang tolomg kirim sesuai yg iklan biar belanja puas,0.0,Netral
Kenapa ya kalo nonton video atau live video kadang-kadang video atau live video nya suka nge-lag padahal memori hpnya gede + SD card juga gede kuotanya masih 60 gb an,3,,kenapa ya kalo nonton video atau live video kadangkadang video atau live video nya suka ngelag padahal memori hpnya gede  sd card juga gede kuotanya masih  gb an,ya kalo nonton video live video kadangkadang video live video nya suka ngelag memori hpnya gede sd card gede kuotanya gb an,"['ya', 'kalo', 'nonton', 'video', 'live', 'video', 'kadangkadang', 'video', 'live', 'video', 'nya', 'suka', 'ngelag', 'memori', 'hpnya', 'gede', 'sd', 'card', 'gede', 'kuotanya', 'gb', 'an']",ya kalo nonton video live video kadangkadang video live video nya suka ngelag memori hpnya gede sd card gede kuota gb an,0.13636363636363635,Positif
"shopee sekarang semakin gk jelas, pelayanan ekpedisi pengiriman spx yang sangat buruk sekali,jasa kirim spx yang benar² sangat buruk,udah bagus² dulu ekpedisi pengiriman yang berpengalaman malah maksa pakek ekpedisi spx yang lambat dan tidak ada kejelasan nya, pengiriman selalu saja melewati batas estiminasi bahkan bisa berhari² lewat nya l,sudah sangat² jenuh sekarang belanja di shopee, bener² udah males banget berbelanja di shopee udah tidak kaya dulu lagi, makin lama makin gk jelas",1,Negatif,shopee sekarang semakin gk jelas pelayanan ekpedisi pengiriman spx yang sangat buruk sekalijasa kirim spx yang benar sangat burukudah bagus dulu ekpedisi pengiriman yang berpengalaman malah maksa pakek ekpedisi spx yang lambat dan tidak ada kejelasan nya pengiriman selalu saja melewati batas estiminasi bahkan bisa berhari lewat nya lsudah sangat jenuh sekarang belanja di shopee bener udah males banget berbelanja di shopee udah tidak kaya dulu lagi makin lama makin gk jelas,shopee gk pelayanan ekpedisi pengiriman spx buruk sekalijasa kirim spx burukudah bagus ekpedisi pengiriman berpengalaman maksa pakek ekpedisi spx lambat kejelasan nya pengiriman melewati batas estiminasi berhari nya lsudah jenuh belanja shopee bener udah males banget berbelanja shopee udah kaya gk,"['shopee', 'gk', 'pelayanan', 'ekpedisi', 'pengiriman', 'spx', 'buruk', 'sekalijasa', 'kirim', 'spx', 'burukudah', 'bagus', 'ekpedisi', 'pengiriman', 'berpengalaman', 'maksa', 'pakek', 'ekpedisi', 'spx', 'lambat', 'kejelasan', 'nya', 'pengiriman', 'melewati', 'batas', 'estiminasi', 'berhari', 'nya', 'lsudah', 'jenuh', 'belanja', 'shopee', 'bener', 'udah', 'males', 'banget', 'berbelanja', 'shopee', 'udah', 'kaya', 'gk']",shopee gk layan ekpedisi kirim spx buruk sekalijasa kirim spx burukudah bagus ekpedisi kirim alam maksa pakek ekpedisi spx lambat jelas nya kirim lewat batas estiminasi hari nya lsudah jenuh belanja shopee bener udah males banget belanja shopee udah kaya gk,0.0,Netral
